session,run_id,audit_file,platform_id,timestamp_utc,navigator_version,audit_schema_version,protocol_version,memory_digest_hash,m3_preferences_count,memory_status,m3_jaccard_threshold,m3_abstention_margin,vlm_model,vlm_model_digest,vlm_quantization,git_commit,git_dirty,geojson_md5,route_graph_md5,sas_text_version,gpu_driver_version,poi_signatures_loaded,decision_records
E,20260821_153503,data/session_e/day2_20260821/logs/audit_20260821_153503.jsonl,xplorer-b,2026-08-21T12:35:03+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,2
E,20260821_164323,data/session_e/day2_20260821/logs/audit_20260821_164323.jsonl,xplorer-b,2026-08-21T13:43:23+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_164326,data/session_e/day2_20260821/logs/audit_20260821_164326.jsonl,xplorer-c,2026-08-21T13:43:26+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_164941,data/session_e/day2_20260821/logs/audit_20260821_164941.jsonl,xplorer-b,2026-08-21T13:49:41+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_164945,data/session_e/day2_20260821/logs/audit_20260821_164945.jsonl,xplorer-c,2026-08-21T13:49:45+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_165317,data/session_e/day2_20260821/logs/audit_20260821_165317.jsonl,xplorer-b,2026-08-21T13:53:17+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_165320,data/session_e/day2_20260821/logs/audit_20260821_165320.jsonl,xplorer-c,2026-08-21T13:53:20+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_170007,data/session_e/day2_20260821/logs/audit_20260821_170007.jsonl,xplorer-b,2026-08-21T14:00:07+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_170226,data/session_e/day2_20260821/logs/audit_20260821_170226.jsonl,xplorer-c,2026-08-21T14:02:26+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_172025,data/session_e/day2_20260821/logs/audit_20260821_172025.jsonl,xplorer-b,2026-08-21T14:20:25+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_172417,data/session_e/day2_20260821/logs/audit_20260821_172417.jsonl,xplorer-c,2026-08-21T14:24:17+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_172547,data/session_e/day2_20260821/logs/audit_20260821_172547.jsonl,xplorer-c,2026-08-21T14:25:47+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_172706,data/session_e/day2_20260821/logs/audit_20260821_172706.jsonl,xplorer-c,2026-08-21T14:27:06+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_172836,data/session_e/day2_20260821/logs/audit_20260821_172836.jsonl,xplorer-c,2026-08-21T14:28:36+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_173339,data/session_e/day2_20260821/logs/audit_20260821_173339.jsonl,xplorer-b,2026-08-21T14:33:39+00:00,v4.8-review,2.1,E-2026-09,eca5dbc8061bc3fdafdc49e12bc2c900,1,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_173514,data/session_e/day2_20260821/logs/audit_20260821_173514.jsonl,xplorer-b,2026-08-21T14:35:14+00:00,v4.8-review,2.1,E-2026-09,eca5dbc8061bc3fdafdc49e12bc2c900,1,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_173618,data/session_e/day2_20260821/logs/audit_20260821_173618.jsonl,xplorer-b,2026-08-21T14:36:18+00:00,v4.8-review,2.1,E-2026-09,eca5dbc8061bc3fdafdc49e12bc2c900,1,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_173717,data/session_e/day2_20260821/logs/audit_20260821_173717.jsonl,xplorer-b,2026-08-21T14:37:17+00:00,v4.8-review,2.1,E-2026-09,eca5dbc8061bc3fdafdc49e12bc2c900,1,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_173949,data/session_e/day2_20260821/logs/audit_20260821_173949.jsonl,xplorer-b,2026-08-21T14:39:49+00:00,v4.8-review,2.1,E-2026-09,eca5dbc8061bc3fdafdc49e12bc2c900,1,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
