session,day,run_id,audit_file,platform_id,record_seq,timestamp_utc,audit_schema_version,navigator_version,experiment_id,experiment_phase,semantic_intent_id,repetition_index,instruction_text,resolution_method,resolution_step,node_id,node_name,expected_node_id,nav_outcome,arrival_ok,xy_error_m,distance_traveled_m,start_x_m,start_y_m,start_yaw_rad,end_x_m,end_y_m,end_yaw_rad,amcl_converged,amcl_covariance_trace,resolve_ms,vlm_ms,nav_total_s,reroute_count,confirmation_method,confirmed,confirmation_confidence,m3_promotion_triggered,m3_preferences_count,memory_digest_hash,digest_content_md5,image_start,image_finish
B,,20260423_143541,data/session_b/audits/audit_20260423_143541.jsonl,xplorer-b,2,2026-04-23T11:40:25+00:00,2.0,v4.8,,,,,go to cb204,L3a_deterministic,,5,cb204,,mission_complete,,0.327,6.133,0.5049,0.2722,-1.546,2.208,4.4729,1.5883,,,0.21505355834960938,0.0,38.01,0,vlm_landmark,False,MEDIUM,False,6,97241265217eb4b08e26fb718eb21f40,,data/session_b/20260423_143541/mission_2_cb204/start.jpg,data/session_b/20260423_143541/mission_2_cb204/finish.jpg
B,,20260423_143541,data/session_b/audits/audit_20260423_143541.jsonl,xplorer-b,3,2026-04-23T11:41:31+00:00,2.0,v4.8,,,,,go to a place to take a short break for personal needs,L3a_m3_preference,,0,toilet_m,,missed,,3.724,1.901,2.208,4.4729,1.5883,2.2052,3.3104,-2.2164,,,0.06031990051269531,0.0,35.4,0,,,,True,6,97241265217eb4b08e26fb718eb21f40,,data/session_b/20260423_143541/mission_3_toilet_m/start.jpg,
B,,20260423_143541,data/session_b/audits/audit_20260423_143541.jsonl,xplorer-b,4,2026-04-23T11:41:53+00:00,2.0,v4.8,,,,,go to a place to take a short break for personal needs,L3a_m3_preference,,0,toilet_m,,mission_complete,,0.269,4.762,2.2052,3.3104,-2.2164,0.474,0.2677,-1.5693,,,0.056743621826171875,0.0,21.85,0,pose_based,True,HIGH,True,6,97241265217eb4b08e26fb718eb21f40,,data/session_b/20260423_143541/mission_4_toilet_m/start.jpg,data/session_b/20260423_143541/mission_4_toilet_m/finish.jpg
B,,20260423_143541,data/session_b/audits/audit_20260423_143541.jsonl,xplorer-b,5,2026-04-23T11:42:40+00:00,2.0,v4.8,,,,,go to cb204,L3a_deterministic,,5,cb204,,mission_complete,,0.3,6.029,0.474,0.2677,-1.5693,2.1662,4.5016,1.5752,,,0.07581710815429688,0.0,37.25,0,vlm_landmark,False,MEDIUM,False,6,97241265217eb4b08e26fb718eb21f40,,data/session_b/20260423_143541/mission_5_cb204/start.jpg,data/session_b/20260423_143541/mission_5_cb204/finish.jpg
B,,20260423_143541,data/session_b/audits/audit_20260423_143541.jsonl,xplorer-b,6,2026-04-23T11:43:30+00:00,2.0,v4.8,,,,,go to a place to take a short break for personal needs,L3a_m3_preference,,0,toilet_m,,mission_complete,,0.278,5.779,2.1662,4.5016,1.5752,0.5679,0.2691,-1.5696,,,0.05817413330078125,0.0,34.8,0,pose_based,True,HIGH,True,6,97241265217eb4b08e26fb718eb21f40,,data/session_b/20260423_143541/mission_6_toilet_m/start.jpg,data/session_b/20260423_143541/mission_6_toilet_m/finish.jpg
B,,20260423_143541,data/session_b/audits/audit_20260423_143541.jsonl,xplorer-b,7,2026-04-23T11:44:18+00:00,2.0,v4.8,,,,,go to cb204,L3a_deterministic,,5,cb204,,mission_complete,,0.29,5.824,0.5679,0.2691,-1.5696,2.1719,4.5115,1.6561,,,0.09489059448242188,0.0,38.19,0,vlm_landmark,False,MEDIUM,False,6,97241265217eb4b08e26fb718eb21f40,,data/session_b/20260423_143541/mission_7_cb204/start.jpg,data/session_b/20260423_143541/mission_7_cb204/finish.jpg
B,,20260423_143541,data/session_b/audits/audit_20260423_143541.jsonl,xplorer-b,8,2026-04-23T11:45:06+00:00,2.0,v4.8,,,,,go to a place to take a short break for personal needs,L3a_m3_preference,,0,toilet_m,,missed,,3.761,2.122,2.1719,4.5115,1.6561,2.1159,3.3965,-2.4217,,,0.047206878662109375,0.0,35.8,0,,,,True,6,97241265217eb4b08e26fb718eb21f40,,data/session_b/20260423_143541/mission_8_toilet_m/start.jpg,
B,,20260423_143541,data/session_b/audits/audit_20260423_143541.jsonl,xplorer-b,9,2026-04-23T11:45:29+00:00,2.0,v4.8,,,,,go to a place to take a short break for personal needs,L3a_m3_preference,,0,toilet_m,,mission_complete,,0.346,4.673,2.1159,3.3965,-2.4217,0.3899,0.328,-1.5746,,,0.05555152893066406,0.0,23.03,0,pose_based,True,HIGH,True,6,97241265217eb4b08e26fb718eb21f40,,data/session_b/20260423_143541/mission_9_toilet_m/start.jpg,data/session_b/20260423_143541/mission_9_toilet_m/finish.jpg
B,,20260423_143541,data/session_b/audits/audit_20260423_143541.jsonl,xplorer-b,10,2026-04-23T11:46:09+00:00,2.0,v4.8,,,,,go to cb204,L3a_deterministic,,5,cb204,,mission_complete,,0.328,6.09,0.3899,0.328,-1.5746,2.1857,4.4719,1.6434,,,0.08988380432128906,0.0,35.1,0,vlm_landmark,False,MEDIUM,False,6,97241265217eb4b08e26fb718eb21f40,,data/session_b/20260423_143541/mission_10_cb204/start.jpg,data/session_b/20260423_143541/mission_10_cb204/finish.jpg
B,,20260423_143541,data/session_b/audits/audit_20260423_143541.jsonl,xplorer-b,11,2026-04-23T11:46:46+00:00,2.0,v4.8,,,,,go to a place to take a short break for personal needs,L3a_m3_preference,,0,toilet_m,,missed,,3.879,1.425,2.1857,4.4719,1.6434,2.0941,3.5367,2.8981,,,0.06699562072753906,0.0,34.22,0,,,,True,6,97241265217eb4b08e26fb718eb21f40,,data/session_b/20260423_143541/mission_11_toilet_m/start.jpg,
B,,20260423_143541,data/session_b/audits/audit_20260423_143541.jsonl,xplorer-b,12,2026-04-23T11:47:06+00:00,2.0,v4.8,,,,,go to a place to take a short break for personal needs,L3a_m3_preference,,0,toilet_m,,mission_complete,,0.283,4.926,2.0941,3.5367,2.8981,0.4614,0.2807,-1.6601,,,0.06365776062011719,0.0,20.25,0,pose_based,True,HIGH,True,6,97241265217eb4b08e26fb718eb21f40,,data/session_b/20260423_143541/mission_12_toilet_m/start.jpg,data/session_b/20260423_143541/mission_12_toilet_m/finish.jpg
B,,20260423_143541,data/session_b/audits/audit_20260423_143541.jsonl,xplorer-b,13,2026-04-23T11:47:47+00:00,2.0,v4.8,,,,,go to cb204,L3a_deterministic,,5,cb204,,mission_complete,,0.305,6.093,0.4614,0.2807,-1.6601,2.2914,4.5086,1.5334,,,0.08678436279296875,0.0,37.36,0,vlm_landmark,False,MEDIUM,False,6,97241265217eb4b08e26fb718eb21f40,,data/session_b/20260423_143541/mission_13_cb204/start.jpg,data/session_b/20260423_143541/mission_13_cb204/finish.jpg
B,,20260423_143541,data/session_b/audits/audit_20260423_143541.jsonl,xplorer-b,14,2026-04-23T11:48:30+00:00,2.0,v4.8,,,,,go to a place to take a short break for personal needs,L3a_m3_preference,,0,toilet_m,,missed,,3.773,1.832,2.2914,4.5086,1.5334,2.1302,3.4029,-2.3739,,,0.0629425048828125,0.0,36.16,0,,,,True,6,97241265217eb4b08e26fb718eb21f40,,data/session_b/20260423_143541/mission_14_toilet_m/start.jpg,
B,,20260423_143541,data/session_b/audits/audit_20260423_143541.jsonl,xplorer-b,15,2026-04-23T11:48:54+00:00,2.0,v4.8,,,,,go to a place to take a short break for personal needs,L3a_m3_preference,,0,toilet_m,,mission_complete,,0.357,4.909,2.1302,3.4029,-2.3739,0.4643,0.3548,-1.5926,,,0.0591278076171875,0.0,23.96,0,pose_based,True,HIGH,True,6,97241265217eb4b08e26fb718eb21f40,,data/session_b/20260423_143541/mission_15_toilet_m/start.jpg,data/session_b/20260423_143541/mission_15_toilet_m/finish.jpg
B,,20260423_143541,data/session_b/audits/audit_20260423_143541.jsonl,xplorer-b,16,2026-04-23T11:49:39+00:00,2.0,v4.8,,,,,go to cb204,L3a_deterministic,,5,cb204,,mission_complete,,0.263,6.117,0.4643,0.3548,-1.5926,2.2024,4.5374,1.6094,,,0.09751319885253906,0.0,37.9,0,vlm_landmark,False,MEDIUM,False,6,97241265217eb4b08e26fb718eb21f40,,data/session_b/20260423_143541/mission_16_cb204/start.jpg,data/session_b/20260423_143541/mission_16_cb204/finish.jpg
B,,20260423_143541,data/session_b/audits/audit_20260423_143541.jsonl,xplorer-b,17,2026-04-23T11:50:40+00:00,2.0,v4.8,,,,,go to a place to take a short break for personal needs,L3a_m3_preference,,0,toilet_m,,mission_complete,,0.289,6.155,2.2024,4.5374,1.6094,0.5171,0.2882,-1.5146,,,0.0667572021484375,0.0,54.69,0,pose_based,True,HIGH,True,6,97241265217eb4b08e26fb718eb21f40,,data/session_b/20260423_143541/mission_17_toilet_m/start.jpg,data/session_b/20260423_143541/mission_17_toilet_m/finish.jpg
